UID,whilecount,教師データ数,指定学生のデータ数,accuracy,precision_y,recall_y,f1_y,precision_n,recall_n,f1_n,featuresdict_sorted
60911043,80,1240,800,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.0189039052714424; xUTurnCount: 0.031748009296141216; thinkingTime: 0.037627500935827424; maxDDTime: 0.03784066693857622; averageSpeed: 0.04231711499832344; maxDDIntervalTime: 0.05299219565147879; yUTurnCount: 0.0573792621467348; maxSpeed: 0.06664589645784198; distance: 0.07655281417241094; maxStopTime: 0.10680673924191124; time: 0.11716558992568027; totalDDIntervalTime: 0.13887259347854472; answeringTime: 0.21514771148508657
60911043,81,1250,810,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.019410369230143495; xUTurnCount: 0.030925691142845643; maxDDTime: 0.0378426891599476; thinkingTime: 0.0393258898254052; averageSpeed: 0.04139158425178801; maxDDIntervalTime: 0.05425857138921466; yUTurnCount: 0.05606084275458065; maxSpeed: 0.06699221838887529; distance: 0.07737823886306211; maxStopTime: 0.10663770835074292; time: 0.11557129865147588; totalDDIntervalTime: 0.14035675504873396; answeringTime: 0.21384814294318466
60911043,82,1260,820,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.02346375936382946; xUTurnCount: 0.0319389897672369; maxDDTime: 0.03617458811118141; thinkingTime: 0.037697751474489075; averageSpeed: 0.04079287804921262; maxDDIntervalTime: 0.05279662851727471; yUTurnCount: 0.05294457675516116; maxSpeed: 0.0673122871325921; distance: 0.07689679366553082; maxStopTime: 0.10922044028058663; time: 0.11806977994615613; totalDDIntervalTime: 0.13839862604945596; answeringTime: 0.21429290088729291
60911043,83,1270,830,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.01879667014183802; xUTurnCount: 0.031172237971980894; maxDDTime: 0.037551620757734966; thinkingTime: 0.038694693041398526; averageSpeed: 0.041984914584329375; maxDDIntervalTime: 0.05318337455339309; yUTurnCount: 0.05436526963708305; maxSpeed: 0.06723869900827756; distance: 0.07778176213866785; maxStopTime: 0.10713405886883998; time: 0.11779990496217704; totalDDIntervalTime: 0.13931205865675514; answeringTime: 0.2149847356775245
60911043,84,1280,840,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.020289480437577948; xUTurnCount: 0.03146933166856538; maxDDTime: 0.03790747941471331; thinkingTime: 0.03827231891543697; averageSpeed: 0.040276146341701645; maxDDIntervalTime: 0.053781850089674184; yUTurnCount: 0.05474311104978133; maxSpeed: 0.06722432851559082; distance: 0.07737502965663014; maxStopTime: 0.10790349080324704; time: 0.11789251401216613; totalDDIntervalTime: 0.13900870223387557; answeringTime: 0.21385621686103953
60911043,85,1290,850,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.018566053006572054; xUTurnCount: 0.02945555999865153; maxDDTime: 0.037351041547371386; thinkingTime: 0.038221348730734774; averageSpeed: 0.04211790927893326; maxDDIntervalTime: 0.05444087152472921; yUTurnCount: 0.05561942338633166; maxSpeed: 0.06575408706905804; distance: 0.07796792953209802; maxStopTime: 0.10175217030863747; time: 0.12578272826623058; totalDDIntervalTime: 0.13682176149940486; answeringTime: 0.21614911585124716
60911043,86,1300,860,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.018364477838251597; xUTurnCount: 0.030652540248907494; maxDDTime: 0.03562478586794995; thinkingTime: 0.038441451020014554; averageSpeed: 0.04555776684604813; yUTurnCount: 0.05415294686275823; maxDDIntervalTime: 0.054307089452148995; maxSpeed: 0.062029457698246734; distance: 0.07826922622622774; maxStopTime: 0.10108398119326092; time: 0.12556630609314037; totalDDIntervalTime: 0.14088950202214137; answeringTime: 0.21506046863090378
60911043,87,1310,870,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.018514576699519558; xUTurnCount: 0.030165836698774092; maxDDTime: 0.038269111712745656; thinkingTime: 0.038359761833014525; averageSpeed: 0.045593890703891186; yUTurnCount: 0.0535754822917631; maxDDIntervalTime: 0.054499500753813185; maxSpeed: 0.06211596745229737; distance: 0.07754317523262151; maxStopTime: 0.10068241295935998; time: 0.12425224979771125; totalDDIntervalTime: 0.13972270742709986; answeringTime: 0.21670532643738866
60911043,88,1320,880,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.018650014810475353; xUTurnCount: 0.030076276315394373; thinkingTime: 0.037943748439834946; maxDDTime: 0.03812144949977809; averageSpeed: 0.048849860338662336; yUTurnCount: 0.05322774173323627; maxDDIntervalTime: 0.054956945027380875; maxSpeed: 0.059217589011133345; distance: 0.0759571489200976; maxStopTime: 0.10176576669148091; time: 0.1249803767516291; totalDDIntervalTime: 0.13928595475317734; answeringTime: 0.2169671277077196
60911043,89,1330,890,0.8,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,DDCount: 0.0176939970489103; xUTurnCount: 0.031213238434309964; thinkingTime: 0.03703458246703926; maxDDTime: 0.037203569992432524; averageSpeed: 0.04180821932855797; maxDDIntervalTime: 0.05394585048154466; yUTurnCount: 0.05531636482454311; maxSpeed: 0.0655967305832489; distance: 0.07709115290618253; maxStopTime: 0.10154375529385443; time: 0.12706147157710815; totalDDIntervalTime: 0.1385788323164594; answeringTime: 0.21591223474580898
UID,whilecount,教師データ数,指定学生のデータ数,accuracy,precision_y,recall_y,f1_y,precision_n,recall_n,f1_n,featuresdict_sorted
60911060,0,441,0,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.02989732367255837; xUTurnCount: 0.03239481958226589; averageSpeed: 0.04509141832659558; maxDDTime: 0.04709670098298581; thinkingTime: 0.052440486009847645; yUTurnCount: 0.05739768830308736; maxSpeed: 0.06128279647699588; maxDDIntervalTime: 0.06679929642115452; maxStopTime: 0.07756871053560548; distance: 0.0847344852326157; time: 0.12209716802064184; totalDDIntervalTime: 0.13204093980897788; answeringTime: 0.19115816662666807
60911060,0,882,0,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.028870149376878554; xUTurnCount: 0.031200634043981518; maxDDTime: 0.038247574681768294; averageSpeed: 0.047739373440634704; thinkingTime: 0.05455191412043545; maxSpeed: 0.06129441107166998; maxDDIntervalTime: 0.06933703149589718; yUTurnCount: 0.0741267311625464; maxStopTime: 0.07669413245847706; distance: 0.08107133894490842; time: 0.12122365877635122; totalDDIntervalTime: 0.12507359349631664; answeringTime: 0.19056945693013444
60911060,1,450,9,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.026203291934608783; xUTurnCount: 0.0342469529253193; yUTurnCount: 0.04706048781499247; averageSpeed: 0.0473609554586714; thinkingTime: 0.049986465582877976; maxDDTime: 0.050773292088049565; maxSpeed: 0.06315635010846357; maxDDIntervalTime: 0.06574149815451628; maxStopTime: 0.07057391218833492; distance: 0.08290974397962553; totalDDIntervalTime: 0.12930378942863704; time: 0.13228027620772914; answeringTime: 0.200402984128174
60911060,2,459,18,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.027804703721198986; xUTurnCount: 0.03636790174477048; averageSpeed: 0.04731726928724718; yUTurnCount: 0.047844215015281216; thinkingTime: 0.05170780199729009; maxDDTime: 0.054174754742140244; maxSpeed: 0.06301261168837088; maxDDIntervalTime: 0.06629172019125137; maxStopTime: 0.067561221105474; distance: 0.08668635069271792; totalDDIntervalTime: 0.12485847747653775; time: 0.12603870752690305; answeringTime: 0.20033426481081687
60911060,3,468,27,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.02665879082379414; xUTurnCount: 0.03458849813904403; yUTurnCount: 0.045581364364854215; thinkingTime: 0.050361196663131005; maxDDTime: 0.053286038519254224; averageSpeed: 0.053573182535216764; maxSpeed: 0.06152385013264956; maxStopTime: 0.06217909297137197; maxDDIntervalTime: 0.06329756502298683; distance: 0.0838685948013224; totalDDIntervalTime: 0.12863609573916324; time: 0.13149224886276634; answeringTime: 0.20495348142444514
60911060,4,477,36,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.02411129750699538; xUTurnCount: 0.03591864047182188; yUTurnCount: 0.04519432468369142; thinkingTime: 0.04948503207655331; averageSpeed: 0.04962295877808612; maxDDTime: 0.05427682701105811; maxStopTime: 0.05687602868843979; maxDDIntervalTime: 0.06267314406500099; maxSpeed: 0.06553458647965384; distance: 0.08894235150617764; totalDDIntervalTime: 0.13106082677856892; time: 0.13237542937572716; answeringTime: 0.20392855257822537
60911060,5,486,45,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.021132212545161337; xUTurnCount: 0.03529902209338652; yUTurnCount: 0.04646372618602863; thinkingTime: 0.04871843361635835; maxStopTime: 0.05169880375261527; averageSpeed: 0.05273181784015843; maxDDTime: 0.05299536150831242; maxDDIntervalTime: 0.06101268516142785; maxSpeed: 0.07301716391789284; distance: 0.08770180096167912; totalDDIntervalTime: 0.12681609886151476; time: 0.13680571032154346; answeringTime: 0.20560716323392103
60911060,6,495,54,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.02426390808828556; xUTurnCount: 0.03295722692684668; yUTurnCount: 0.04611565617552167; maxStopTime: 0.04627662870257903; thinkingTime: 0.04847675495508429; averageSpeed: 0.05077090795640553; maxDDTime: 0.05487032117986277; maxDDIntervalTime: 0.06373940437366371; maxSpeed: 0.07170830239938975; distance: 0.09172180156969714; totalDDIntervalTime: 0.12424005356078122; time: 0.1344383925153397; answeringTime: 0.2104206415965429
60911060,7,504,63,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.020730921009566108; xUTurnCount: 0.03774825154653245; averageSpeed: 0.043108549506744594; yUTurnCount: 0.04475047944161865; thinkingTime: 0.04745333832870727; maxStopTime: 0.051920501230514116; maxDDTime: 0.05875132603692341; maxDDIntervalTime: 0.0646760926624774; maxSpeed: 0.0718353144724518; distance: 0.09012965109512333; totalDDIntervalTime: 0.12362276163384454; time: 0.13541219340199892; answeringTime: 0.20986061963349725
60911060,8,513,72,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.01956311289890006; xUTurnCount: 0.033827283033628676; yUTurnCount: 0.04217696692086676; averageSpeed: 0.04658875949111124; maxStopTime: 0.046945148314953195; thinkingTime: 0.05212655028262243; maxDDTime: 0.057826453408563225; maxDDIntervalTime: 0.06462717289403097; maxSpeed: 0.07240022921784971; distance: 0.10214350167051883; totalDDIntervalTime: 0.12075160349418258; time: 0.13389122381540075; answeringTime: 0.20713199455737155
60911060,9,522,81,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.019644774091074856; xUTurnCount: 0.03371501295952847; yUTurnCount: 0.040751711501572044; averageSpeed: 0.04623001029233981; maxStopTime: 0.04733354561132923; thinkingTime: 0.05379420736389291; maxDDTime: 0.059062198347332194; maxDDIntervalTime: 0.06221441409479353; maxSpeed: 0.07380340086246645; distance: 0.10008520144985568; totalDDIntervalTime: 0.11964524333494808; time: 0.1352971185473137; answeringTime: 0.20842316154355298
60911060,10,531,90,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014803944058737126; xUTurnCount: 0.03153655237951732; yUTurnCount: 0.040984596090302465; averageSpeed: 0.048382144448303806; maxStopTime: 0.04936051265250386; thinkingTime: 0.05337108322160331; maxDDIntervalTime: 0.06267291034283011; maxDDTime: 0.0637179768826578; maxSpeed: 0.07402136219685963; distance: 0.09878180893007543; totalDDIntervalTime: 0.1199924455420993; time: 0.1316568706147006; answeringTime: 0.21071779263980928
60911060,11,540,99,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014413247977135097; xUTurnCount: 0.03199672797587033; yUTurnCount: 0.041573599832564145; averageSpeed: 0.045074215224654574; maxStopTime: 0.04684940794670076; thinkingTime: 0.05190002270921976; maxDDTime: 0.06205298943876887; maxDDIntervalTime: 0.06574421898005636; maxSpeed: 0.0738008528028041; distance: 0.09888909996865587; totalDDIntervalTime: 0.1210818174324484; time: 0.13936362673590205; answeringTime: 0.20726017297521968
60911060,12,549,108,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014245881457630562; xUTurnCount: 0.03046610982721904; yUTurnCount: 0.04158437672062329; averageSpeed: 0.045533060849871354; maxStopTime: 0.04677880991298168; thinkingTime: 0.05228768617064706; maxDDTime: 0.06380872591720131; maxDDIntervalTime: 0.06392570869393407; maxSpeed: 0.07235941794588088; distance: 0.10079919429751506; totalDDIntervalTime: 0.12091212111549396; time: 0.1392590042120542; answeringTime: 0.20803990287894752
60911060,13,558,117,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014863715765985943; xUTurnCount: 0.030452463113844377; maxStopTime: 0.04001014766713194; yUTurnCount: 0.04118042932156491; thinkingTime: 0.049067977762289494; averageSpeed: 0.050995693590176146; maxDDIntervalTime: 0.05867017175890148; maxDDTime: 0.06465260258599888; maxSpeed: 0.07463032733931459; distance: 0.10172825763154675; totalDDIntervalTime: 0.12159813007996251; time: 0.13682964311662202; answeringTime: 0.21532044026666108
60911060,14,567,126,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014615112810963449; xUTurnCount: 0.030074471103947183; maxStopTime: 0.038912565833473675; yUTurnCount: 0.04267792960222316; thinkingTime: 0.048510517743686685; averageSpeed: 0.05192870194695092; maxDDIntervalTime: 0.059188744144085204; maxDDTime: 0.06675563840759142; maxSpeed: 0.07616426843043057; distance: 0.10174037845504552; totalDDIntervalTime: 0.12276092481610998; time: 0.1350179986582283; answeringTime: 0.211652748047264
60911060,15,576,135,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014434455038357878; xUTurnCount: 0.027844496620781017; yUTurnCount: 0.038385424769049964; maxStopTime: 0.042857864920926525; thinkingTime: 0.0466850017202827; averageSpeed: 0.05160317524783815; maxDDIntervalTime: 0.05920074006773908; maxDDTime: 0.06822316853756816; maxSpeed: 0.07674478180307381; distance: 0.10599672198764493; totalDDIntervalTime: 0.12227265609460768; time: 0.13758575495971795; answeringTime: 0.2081657582324122
60911060,16,585,144,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014719417171674291; xUTurnCount: 0.030391245296304107; yUTurnCount: 0.03562453003791685; maxStopTime: 0.03983799321816533; thinkingTime: 0.04466859944231194; averageSpeed: 0.04903796099388939; maxDDIntervalTime: 0.05304790805422735; maxSpeed: 0.07744303444107353; maxDDTime: 0.07992450749628195; distance: 0.10183589516265135; totalDDIntervalTime: 0.1236698131569551; time: 0.13570535500546338; answeringTime: 0.21409374052308552
60911060,17,594,153,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.013259068292433902; xUTurnCount: 0.030210545829752664; yUTurnCount: 0.03659356163403436; maxStopTime: 0.039684145488729755; thinkingTime: 0.046986599629793215; averageSpeed: 0.04738702916411771; maxDDIntervalTime: 0.05354709493042227; maxDDTime: 0.07448926592755116; maxSpeed: 0.07818093523152368; distance: 0.10433775028687611; totalDDIntervalTime: 0.1265696872176577; time: 0.1322620030269336; answeringTime: 0.21649231334017366
60911060,18,603,162,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014340026086953951; xUTurnCount: 0.02746434244823686; yUTurnCount: 0.034583614743915046; maxStopTime: 0.04230909409100543; thinkingTime: 0.04670098687030447; averageSpeed: 0.049713225733002166; maxDDIntervalTime: 0.053832332324128485; maxSpeed: 0.07622387418630774; maxDDTime: 0.08024211643945932; distance: 0.09966101527564834; totalDDIntervalTime: 0.12354698839043227; time: 0.13352553927752978; answeringTime: 0.217856844133076
60911060,19,612,171,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.014342298537334987; xUTurnCount: 0.026867698438402896; yUTurnCount: 0.033548881673264176; maxStopTime: 0.04136129134847425; thinkingTime: 0.04582491262856631; averageSpeed: 0.04841943295070133; maxDDIntervalTime: 0.054191050471675425; maxSpeed: 0.07738319540255899; maxDDTime: 0.07830050910358251; distance: 0.10283108965917234; totalDDIntervalTime: 0.12309686510115163; time: 0.13229826032947653; answeringTime: 0.22153451435563878
60911060,20,621,180,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.013816934442061756; xUTurnCount: 0.025881480748017664; yUTurnCount: 0.03260607181417318; maxStopTime: 0.04130445198353118; thinkingTime: 0.04494128872545378; averageSpeed: 0.047762162128825905; maxDDIntervalTime: 0.053317499625009965; maxDDTime: 0.07699779517872385; maxSpeed: 0.07958129526345398; distance: 0.10218859478983255; totalDDIntervalTime: 0.12547165041968025; time: 0.13617003529370206; answeringTime: 0.21996073958753395
60911060,21,630,189,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.013592110474872288; xUTurnCount: 0.0263999122244355; yUTurnCount: 0.03359005010486307; maxStopTime: 0.038858399042683185; thinkingTime: 0.043927309015155486; averageSpeed: 0.04940689268395272; maxDDIntervalTime: 0.051014301601656174; maxSpeed: 0.07902662385094397; maxDDTime: 0.0845601098050458; distance: 0.09797426371356543; totalDDIntervalTime: 0.12590378895639961; time: 0.13308709320571796; answeringTime: 0.22265914532070885
60911060,22,639,198,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012997126476456154; xUTurnCount: 0.026880774157497584; yUTurnCount: 0.03268677504430745; maxStopTime: 0.03772747984310725; thinkingTime: 0.045740962413344285; averageSpeed: 0.04921890265782781; maxDDIntervalTime: 0.05052472658663336; maxSpeed: 0.07921551621657492; maxDDTime: 0.083826570071211; distance: 0.09755815522061514; totalDDIntervalTime: 0.1277528923068017; time: 0.1334506698086736; answeringTime: 0.22241944919694973
60911060,23,648,207,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.013492206778025304; xUTurnCount: 0.026204904978116637; yUTurnCount: 0.032848477643242856; maxStopTime: 0.036361380147476086; thinkingTime: 0.04413345398620567; averageSpeed: 0.05071887003837021; maxDDIntervalTime: 0.05080174481291295; maxSpeed: 0.0784661763129829; maxDDTime: 0.08618987656669046; distance: 0.09895537176214403; totalDDIntervalTime: 0.12785370754909225; time: 0.1350815831481208; answeringTime: 0.2188922462766197
60911060,24,657,216,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.013915130339517263; xUTurnCount: 0.027781396334586227; yUTurnCount: 0.03448525844992157; maxStopTime: 0.03573679987066269; thinkingTime: 0.04328338188046858; averageSpeed: 0.05126072667820911; maxDDIntervalTime: 0.051752925792887094; maxSpeed: 0.07820488512159417; maxDDTime: 0.08525626699521947; distance: 0.09983316520953213; totalDDIntervalTime: 0.12477031642589759; time: 0.13376181543823973; answeringTime: 0.21995793146326434
60911060,25,666,225,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012277153136623708; xUTurnCount: 0.025249180731820982; yUTurnCount: 0.033623759531812826; maxStopTime: 0.03557943864347199; thinkingTime: 0.04377173384238096; averageSpeed: 0.04910718555970146; maxDDIntervalTime: 0.04941867008244328; maxSpeed: 0.0795123766114523; maxDDTime: 0.08501609568057342; distance: 0.09903647403937015; totalDDIntervalTime: 0.12792781835453565; time: 0.13718672644957797; answeringTime: 0.22229338733623538
60911060,26,675,234,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012806203150077583; xUTurnCount: 0.026834161771129773; yUTurnCount: 0.0327022761627952; maxStopTime: 0.03574208156286852; thinkingTime: 0.042470325500218155; maxDDIntervalTime: 0.050046696929156594; averageSpeed: 0.05090623923486357; maxSpeed: 0.07964723117974781; maxDDTime: 0.08402117835051069; distance: 0.09678302164253183; totalDDIntervalTime: 0.1273962549562245; time: 0.13846768302176954; answeringTime: 0.2221766465381061
60911060,27,684,243,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012923996999904588; xUTurnCount: 0.025727751227312922; yUTurnCount: 0.03300949133623838; maxStopTime: 0.03511421346991209; thinkingTime: 0.04321939198489942; maxDDIntervalTime: 0.05068513202381319; averageSpeed: 0.05088850044535234; maxSpeed: 0.0786830209295609; maxDDTime: 0.0839362451397986; distance: 0.09852363514966626; totalDDIntervalTime: 0.1247704015078133; time: 0.14062477580530444; answeringTime: 0.22189344398042368
60911060,28,693,252,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012787869984871905; xUTurnCount: 0.0255490619437151; yUTurnCount: 0.029568297091334107; maxStopTime: 0.036745825760898715; thinkingTime: 0.04270270625494737; maxDDIntervalTime: 0.05011099551411847; averageSpeed: 0.05374787006224004; maxSpeed: 0.07868167906998148; maxDDTime: 0.08273870700434313; distance: 0.09950710221053667; totalDDIntervalTime: 0.12760731629766942; time: 0.14139188376907486; answeringTime: 0.2188606850362688
60911060,29,702,261,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012020102537888032; xUTurnCount: 0.027188302328973565; yUTurnCount: 0.02826920264932354; maxStopTime: 0.03578041254327407; thinkingTime: 0.04468009106731614; maxDDIntervalTime: 0.049025268074053566; averageSpeed: 0.05326601626968723; maxSpeed: 0.07943577532333776; maxDDTime: 0.08429790797514707; distance: 0.09892817808515307; totalDDIntervalTime: 0.12637648825672657; time: 0.13881228713638008; answeringTime: 0.2219199677527394
60911060,30,711,270,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.012390838625466308; xUTurnCount: 0.027703344163244988; yUTurnCount: 0.028653767412979855; maxStopTime: 0.03540110214634467; thinkingTime: 0.043934306720516556; maxDDIntervalTime: 0.049367296687309714; averageSpeed: 0.05310327112118559; maxSpeed: 0.0800175831137089; maxDDTime: 0.08396188026027322; distance: 0.09874660782224935; totalDDIntervalTime: 0.12450031212925437; time: 0.1334656394598799; answeringTime: 0.2287540503375867
60911060,31,720,279,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.01329279807588307; xUTurnCount: 0.0276637985548042; yUTurnCount: 0.02816906762729425; maxStopTime: 0.03544700720260819; thinkingTime: 0.04325396339247189; maxDDIntervalTime: 0.04881820614235738; averageSpeed: 0.05354372708173735; maxDDTime: 0.07924718988693401; maxSpeed: 0.0808555801548991; distance: 0.10362148320209905; totalDDIntervalTime: 0.12569391384972692; time: 0.1318373745728808; answeringTime: 0.22855589025630382
60911060,32,729,288,0.9,1,0.857142857,0.923076923,0.75,1,0.857142857,DDCount: 0.011781990071173564; xUTurnCount: 0.028093637130455533; yUTurnCount: 0.03195263401614982; maxStopTime: 0.0348619448586052; thinkingTime: 0.04212460686748024; maxDDIntervalTime: 0.04833011812631263; averageSpeed: 0.050131582844844556; maxSpeed: 0.07856700077125939; maxDDTime: 0.07964366489662678; distance: 0.10496885715120427; totalDDIntervalTime: 0.12705681200505006; time: 0.13286808573654957; answeringTime: 0.2296190655242885
60911060,33,738,297,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.01305394855683805; yUTurnCount: 0.027002128790719723; xUTurnCount: 0.027429458877114354; maxStopTime: 0.03542344339159047; thinkingTime: 0.043617793580094995; maxDDIntervalTime: 0.048577409977807344; averageSpeed: 0.05366230391695336; maxSpeed: 0.08074013446830458; maxDDTime: 0.08503006687470124; distance: 0.098966313143362; totalDDIntervalTime: 0.12712343473871396; time: 0.1328397784963855; answeringTime: 0.2265337851874143
60911060,34,747,306,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.012637494545931533; xUTurnCount: 0.0265400014831678; yUTurnCount: 0.02895267774861995; maxStopTime: 0.03541591592184717; thinkingTime: 0.04329635237362207; maxDDIntervalTime: 0.04771817016801453; averageSpeed: 0.05141316086774649; maxSpeed: 0.08117398705557913; maxDDTime: 0.08461935156311887; distance: 0.09857401338823857; totalDDIntervalTime: 0.1282334713981593; time: 0.13515997643766656; answeringTime: 0.22626542704828811
60911060,35,756,315,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.012413302203567862; xUTurnCount: 0.025979643433709308; yUTurnCount: 0.029068194289719674; maxStopTime: 0.035578742818272696; thinkingTime: 0.04455716597523819; maxDDIntervalTime: 0.04695843309631841; averageSpeed: 0.05091059948379184; maxSpeed: 0.08045630503020251; maxDDTime: 0.08462286918601679; distance: 0.09995627097108108; totalDDIntervalTime: 0.1275006012511074; time: 0.13485953479151921; answeringTime: 0.22713833746945494
60911060,36,765,324,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.01308918441519974; xUTurnCount: 0.02518351485565156; yUTurnCount: 0.028897772135208246; maxStopTime: 0.03446944452389963; thinkingTime: 0.044362309437685654; maxDDIntervalTime: 0.04709230879196014; averageSpeed: 0.05133661274280202; maxSpeed: 0.0807794091030058; maxDDTime: 0.0842124340113131; distance: 0.09902109521592414; totalDDIntervalTime: 0.1278874943134362; time: 0.13427822463785824; answeringTime: 0.22939019581605558
60911060,37,774,333,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.013005981906719465; xUTurnCount: 0.025022052404444824; yUTurnCount: 0.029424553643124778; maxStopTime: 0.03437609869569912; thinkingTime: 0.043120231991154494; maxDDIntervalTime: 0.04815326801839309; averageSpeed: 0.05095242822095768; maxSpeed: 0.07966511493022436; maxDDTime: 0.08594965470865586; distance: 0.09991938638185817; totalDDIntervalTime: 0.1264939955141228; time: 0.13327516260116876; answeringTime: 0.2306420709834765
60911060,38,783,342,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.012340817580639742; xUTurnCount: 0.025610097729190973; yUTurnCount: 0.02767059415107893; maxStopTime: 0.03299484290828554; thinkingTime: 0.04224614785588288; maxDDIntervalTime: 0.047536278438065634; averageSpeed: 0.05248657702583891; maxSpeed: 0.08068069084341514; maxDDTime: 0.08658813113607769; distance: 0.09968022973324586; totalDDIntervalTime: 0.1272813548743224; time: 0.13357026880271114; answeringTime: 0.23131396892124523
60911060,39,792,351,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.012534750793557717; xUTurnCount: 0.026475774728373643; yUTurnCount: 0.02793086974901525; maxStopTime: 0.03278195216994195; thinkingTime: 0.04215859177229822; maxDDIntervalTime: 0.04784587837571954; averageSpeed: 0.05215949575681105; maxSpeed: 0.08118574193624777; maxDDTime: 0.08764131852047163; distance: 0.09881705683875677; totalDDIntervalTime: 0.12702243943575806; time: 0.13378622023150047; answeringTime: 0.22965990969154804
60911060,40,801,360,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.012381840866184544; xUTurnCount: 0.026490989599147658; yUTurnCount: 0.02771687870004239; maxStopTime: 0.03392606254834452; thinkingTime: 0.04288499157845529; maxDDIntervalTime: 0.04843052757338812; averageSpeed: 0.05291033074370047; maxSpeed: 0.08057298103397262; maxDDTime: 0.08730518205976041; distance: 0.09682898132368697; totalDDIntervalTime: 0.12812335149308823; time: 0.13247427605878095; answeringTime: 0.22995360642144783
60911060,41,810,369,0.8,1,0.714285714,0.833333333,0.6,1,0.75,DDCount: 0.012652327728222855; xUTurnCount: 0.02589194241552138; yUTurnCount: 0.02771929247530006; maxStopTime: 0.03179587852080191; thinkingTime: 0.04410358181588933; maxDDIntervalTime: 0.047295149157648445; averageSpeed: 0.05246972419261671; maxSpeed: 0.08136044070689863; maxDDTime: 0.08725836310259197; distance: 0.09884443721839845; totalDDIntervalTime: 0.12686468608049822; time: 0.13346369914459072; answeringTime: 0.23028047744102145
